sample	donor	flow_date	mean1	mean2	sigmasq1	sigmasq2	channel	purity
iicq_080415	iicq	2015-04-08	1.25464669185258	2.58685762168489	0.0529536899446037	0.0294346909908991	Pacific.Blue.A	0.973467246289912
iill_031115	iill	2015-11-03	1.15180276320505	1.96526087141418	0.0563200065442597	0.0639599278329851	APC.A	0.997198132088059
iill_031115	iill	2015-11-03	1.05894745950021	1.94026551776651	0.0462766843271816	0.299350053359499	PE.A	1
iill_031115	iill	2015-11-03	1.0809040059782	2.0524313591886	0.0529727997330874	0.0533077633668644	Pacific.Blue.A	0.993328885923949
iill_201015	iill	2015-10-20	1.77851644839657	2.00609354514993	0.205360593069204	0.0444195839619289	APC.A	0.977317168556903
iill_201015	iill	2015-10-20	2.23500819479451	1.9918045483057	0.186379139455209	0.0178939239117351	PE.A	0.969104419241298
iill_201015	iill	2015-10-20	1.67594517686044	2.18592355465652	0.189244634747784	0.0595043799581303	Pacific.Blue.A	0.97692608525616
iill_281015	iill	2015-10-28	1.4991168631389	2.33430048910444	0.121628163181413	0.0883491533553171	APC.A	0.991429860171403
iill_281015	iill	2015-10-28	1.20568830943005	2.95528843287249	0.0844301368134817	0.178261610193021	PE.A	0.979251240414975
iill_281015	iill	2015-10-28	1.65149858899161	2.41425499022367	0.101769332293885	0.0438931268433419	Pacific.Blue.A	0.938054427905578
iisa_050515	iisa	2015-05-05	1.10756056676191	2.85958548238872	0.063915829923037	0.046537274806022	APC.A	0.981383405552881
iisa_050515	iisa	2015-05-05	1.14536289003226	1.85731733012217	0.0503490545701391	0.303687316700545	PE.A	0.999518536350506
iisa_050515	iisa	2015-05-05	1.51489253192117	2.65589668569924	0.0507623735410959	0.050225649521882	Pacific.Blue.A	0.980259990370727
joxm_140515	joxm	2015-05-14	1.01765955144746	2.63983103666689	0.0724443967858473	0.043499811171992	APC.A	0.930376295219051
joxm_140515	joxm	2015-05-14	1.08484919221225	2.86602282482537	0.0916466150730336	0.16994542648493	PE.A	0.930376295219051
joxm_140515	joxm	2015-05-14	1.50717298095014	2.80934476676582	0.0689725492264946	0.0505360384965732	Pacific.Blue.A	0.92492274131976
joxm_230415	joxm	2015-04-23	1.21547513937295	2.72891923399654	0.17598724873675	0.0568928309928203	APC.A	0.911417933602234
joxm_230415	joxm	2015-04-23	1.05125268737225	3.11936544950037	0.15437248867305	0.133209305508002	PE.A	0.897766056469128
joxm_230415	joxm	2015-04-23	1.51664745833473	2.60947340423084	0.176553790573707	0.0536958685829782	Pacific.Blue.A	0.863636363636364
kaks_111114	kaks	2014-11-11	0.966792639315899	2.41470395480651	0.0635802670260933	0.0985381031603636	APC.A	0.961439588688946
kaks_111114	kaks	2014-11-11	1.25582389305616	2.44847811195194	0.0742393089620725	0.252429316961087	PE.A	0.976349614395887
kaks_111114	kaks	2014-11-11	1.37828297936315	2.3658212191427	0.0789395463654419	0.0586769945045281	Pacific.Blue.A	0.940359897172237
kehc_050815	kehc	2015-08-05	1.66382637753843	2.92458532250722	0.393556076324641	0.0598533064213307	APC.A	0.745921620101256
kehc_050815	kehc	2015-08-05	1.3860737755174	3.57534324931205	0.174462880189407	0.0884113120239818	PE.A	0.765422838927433
kehc_050815	kehc	2015-08-05	1.86391831895831	3.11531273133895	0.163047755540045	0.0357831185016715	Pacific.Blue.A	0.774048378023626
kehc_210715	kehc	2015-07-21	0.879259527154604	2.5752505285767	0.0863251677800696	0.068349199016322	APC.A	0.949157596540927
kehc_210715	kehc	2015-07-21	1.01329297488435	2.91340258589406	0.0905197007495498	0.160670279607682	PE.A	0.953332339346951
kehc_210715	kehc	2015-07-21	1.06762534946578	2.49958513677728	0.118152097234576	0.0325780868621409	Pacific.Blue.A	0.9645146861488
kucg_281015	kucg	2015-10-28	1.49629403558005	2.49428746549816	0.322738364358722	0.0467210894250389	APC.A	0.793853073463268
kucg_281015	kucg	2015-10-28	1.26093912655526	3.04909340282089	0.195608793707073	0.133971566693836	PE.A	0.795539730134933
kucg_281015	kucg	2015-10-28	1.55879556124975	2.83195896054169	0.186062656397407	0.0284280613388895	Pacific.Blue.A	0.800599700149925
kuxp_210715	kuxp	2015-07-21	0.910644380740969	2.4024964190524	0.0544614726176849	0.0531018324405207	APC.A	0.989548555668457
kuxp_210715	kuxp	2015-07-21	1.08649652172225	2.32926939755868	0.0642175589410434	0.206812568960383	PE.A	0.990129191464654
kuxp_210715	kuxp	2015-07-21	1.13047417298961	2.36025790721943	0.0607889848517183	0.0541177943724492	Pacific.Blue.A	0.990274350413703
lexy_300715	lexy	2015-07-30	1.87858637843022	3.16396381165809	0.326090913740639	0.0313837513920512	APC.A	0.693449499838658
lexy_300715	lexy	2015-07-30	1.81899746809326	3.61699716950225	0.248471444159414	0.0576815357836881	PE.A	0.684091642465311
lexy_300715	lexy	2015-07-30	2.05033693219745	2.94872463100242	0.23419040849804	0.0181944358631346	Pacific.Blue.A	0.674088415617941
liun_200614	liun	2014-06-20	1.06435006885028	2.96937563827933	0.0660528771634463	0.0758608200076977	APC.A	0.987389070527791
liun_200614	liun	2014-06-20	0.866082574278295	2.57085803141391	0.176519845619864	0.19791669815307	PE.A	0.975245212517515
liun_200614	liun	2014-06-20	1.1591746485734	2.52657784685985	0.0582629888571269	0.0585371784309875	Pacific.Blue.A	0.979448855674918
meqo_271114	meqo	2014-11-27	0.966067577396506	2.4471291660667	0.0422749370682262	0.0402861509250208	APC.A	0.989371284453252
meqo_271114	meqo	2014-11-27	1.34227667362594	2.11906978166334	0.0413982785108447	0.295175926426653	PE.A	0.998558818230949
meqo_271114	meqo	2014-11-27	1.32414149975833	2.55243711444994	0.0414583074620968	0.0240921552213806	Pacific.Blue.A	0.985948477751756
mijn_140515	mijn	2015-05-14	1.24126881426788	2.74902242239471	0.13753314768966	0.0399901672080602	APC.A	0.786271186440678
mijn_140515	mijn	2015-05-14	1.15211597037463	2.95724585799687	0.129774016714865	0.140619826032445	PE.A	0.78
mijn_140515	mijn	2015-05-14	1.6086903845445	2.74659547865973	0.142397624781297	0.0474499748732611	Pacific.Blue.A	0.778135593220339
nemb_270715	nemb	2015-07-27	1.01162328940844	2.57833832120688	0.0589066556063374	0.0652698787571837	APC.A	0.964406550277439
nemb_270715	nemb	2015-07-27	1.27028578206096	2.60365855809222	0.0629508464011474	0.210609953203468	PE.A	0.973068074164298
nemb_270715	nemb	2015-07-27	1.21161645650767	2.67170285732113	0.213605751796697	0.0280161580141184	Pacific.Blue.A	0.949790228718365
nibo_020415	nibo	2015-04-02	0.952986000812029	2.39856571494629	0.0453497851900311	0.0256829103662408	APC.A	0.986078240289573
nibo_020415	nibo	2015-04-02	1.58618671905333	2.20339489468278	0.0338770904797679	0.335958579940425	PE.A	0.99902547682027
nibo_020415	nibo	2015-04-02	1.35268807496149	2.6954545288119	0.0431033097334323	0.0405742514488974	Pacific.Blue.A	0.985382152304051
nukw_031115	nukw	2015-11-03	1.27525906270314	1.92964341150087	0.0641024857137918	0.0691696752047206	APC.A	0.991393905191874
nukw_031115	nukw	2015-11-03	1.08480523264159	2.79090013208703	0.0493243032873563	0.149531209398625	PE.A	0.978555304740406
nukw_031115	nukw	2015-11-03	1.02349628490504	2.13166461874123	0.053744556902056	0.0454307151603019	Pacific.Blue.A	0.972488713318284
nukw_281015	nukw	2015-10-28	1.41081272259573	2.23592174542662	0.121867895814715	0.0723765422361609	APC.A	0.98229735125782
nukw_281015	nukw	2015-10-28	1.18232848033942	2.44999030521751	0.080560917359875	0.117827118049352	PE.A	0.95580992945561
